1472,0,@sa_vadorr صاحين.
1473,0,@sa_vadorr ما ورانا شي 🤭😅
1474,0,"@sa_vadorr وبعدين قلت لج يا عسل اناي يا صايع...يبي لج مهندس مع دريييل مب دكتور تجميل
مشرط ما ينفع...دريييييل يالله يالله يقص هالعظمه https://t.co/x10Y4r44W7"
1475,0,@sa_vadorr افتححححححححي قاعدين😁
1476,0,@sa_vadorr يازينكم
1477,0,"@sa_vadorr عاد طال عمرج انتي حنجج كان كراج بوينغ 747
واااااايد عرييييض و مربع"
1478,0,@sa_vadorr https://t.co/EUi2D4KZ3a
1479,0,@sa_vadorr نايمين
1480,0,@sa_vadorr البقاطه كنز لايفنى ✌️
1481,0,@sa_vadorr Go ahead
1482,0,@sa_vadorr صاحيين عائشه
1483,-1,@sa_vadorr حاولت اندمج واصدق السالفه بس ما قدرت ،،،
1484,0,"@sa_vadorr حطي صورتج حبيبتي بس عقب ما اتصغرين حنجج شوي
كل هذا حنج؟؟
يبيلج مهندس ايحكه لج مش دكتور تجميل.. https://t.co/RG0XumZNX1"
1485,0,"@sa_vadorr يا بنت ياخبله لجين كانت ضمن خلية عزمي يعني عميله  ل موزه وابنها  تميم بن حمد ال ثاني 
الان عرافناك زين بس انتي ماعرفتي نفسك  😂
هاجه من تميم ومن قطر وتدافعين عل بنت تعمل لصالح تميم 😂😂😂
ماقول لا الله يسامح الي سوالك رتوت وخلنا نتابعك"
1486,0,"@sa_vadorr طمنينيي عليج فديتج !! في اي بنسيون حاطينج؟؟
و ايش الوظيفه الي بيعطونج اياها؟؟
و بعد سنه او سنتين ايش وضعج هناك بعد ما يحترق كرتج و يلقون خديه غيرج ايصورونها و ايدللون عليها؟؟
و تستوين دئه أديمه لهم؟"
1487,-1,@sa_vadorr وجهك وجه دعاره مزبلة التاريخ بنتظاركم انتي وعمتك لجين ..
1488,0,@sa_vadorr اي الصراحه مب قادرين نعيش بدونج ارجعي بسرعه 💔💔 https://t.co/Mc2vrudDry
1489,0,@sa_vadorr @Nourah_QAUK وين العظمه فالموضوع ؟!
1490,0,@sa_vadorr مااعرف ايش وجعك ولااعرف ايش الي وصلك لهنالكن الي اعرفه ومن كلامك انو طلعتي عشان تعيشين بسلام وانتي كذا تحاصرين نفسك اكثروتصنعين اعداء ليش مو فاهمه طلعتي استجمعي نفسك وارسمي خطه بعيد عن الماضي وعيشي بهدوء انسحبتي من مجتمعنا انسيهم عشان ينسونك ومع كل دعواتي ربي يحفظك ويسخر لك خلقه.
1491,-1,@sa_vadorr ان رجعتي ولا مارجعتي كله واحد الخطء يلحقك مايلحق قطر والله يعز قطر واهلها وحكومتنا يارب وبناتنا عايشين بافضل حال ولهم كل التقدير والكرامه والحريه مفهومها على ماتربو عليه من دين وسنع مب بمفهومكم
1499,-1,@sa_vadorr يوما ما ستندمين كثيرا . عندها قد فات الاوان
1500,-1,@sa_vadorr سبوع و الناس بتنساج بعد كم شهر بدشين في حاله نفسيه
1504,-1,@sa_vadorr هذي مخربة وتريد الخراب لوطنها لايوجد فيها خير
1505,-1,@sa_vadorr الخائنة هذة قدوتك خليكي بنفسك وبلدك ولاتتحرشني فينا لا نوريك قيمة نفسك
1509,-1,@sa_vadorr خائنة
1510,1,@sa_vadorr كل التضامن معك
1511,-1,@sa_vadorr يعني انا المهمة واللي مافي غيري .. ولا تتشكى في تويتر على اساس تويتر مركز ايواء بتلقى حلول انتِ لو تفهمين وتدورين مصلحتك ماطلعتي في تويتر وغيره 🙂
1512,0,@sa_vadorr حرام هذا الجمال يتعنف
1513,-1,@sa_vadorr يالله لا تبلانا ولا تبتلينا  والله يصلحكم
1514,0,@sa_vadorr لطالما قلنا أن العرب يختلفون ويتخاصمون في كل شيء ويتفقون على ظلم النساء ..
1515,-1,@sa_vadorr اقرب دكتور نفسي
1516,0,@sa_vadorr الله يهديك رجعي الى اهلك وتعوذي من الشيطان محد يعرف مصلحتك ويخاف عليك الا اسرتك لاتنغشين من كلمة التحرر والحرية بتكبرين يابنتي وبتحسفين الله يصلحج ويهديج
1517,-1,@sa_vadorr انتي من خلال هروبج وترك الأمن والأمان اللي احنا عايشين فيه تبين انج انسانه تحبّين تعبين نفسج وتعيشين حياة الخادمه وليست الملكة كل بنات الدوحه عايشين بين اهلهم معززات مكرمات ملكات حتى لو كان فيه عنف كل العنف سببه التخلف والتطرف الفكري اللي انتي فيه ربي يعافينا بس
1518,0,"@sa_vadorr انا ماعرف من افهمك ان النساء الأوروبيات في سعادة 

انا عايش عندهم واعرف كيف يحسدون بنات الخليج"
1519,1,@sa_vadorr وينك في لندن اي مساعده جاهزين
1520,0,"@sa_vadorr @Cameliasalah 
@MonaMahadi 
@SaraHas68243716 
اها رايكن شنو في دي 🐸"
1521,1,@sa_vadorr الله يحفظك من كل شر ، كل شخص قاعد ينبح تحت هالتغريدة تذكر ان ظروفك مختلفة عن ظروفها تماما ، لذا اختر وحده من الثنتين ياأنك تدعي لها بالخير أو انك تاكل تبن وشكرا .
1522,0,@sa_vadorr يعني لين متى ف لندن فكري فيها بتتكلمين لين متى يعني 🙃
1523,-1,@sa_vadorr والله انتو مادري من لاعب عليكم
1524,-1,@sa_vadorr لا ترجعين تمي بالفساد اللي شردتي  له وبكره نشوف تبكين دم وتردين  ندمانه
1525,0,@sa_vadorr أكيد لانج غبيه بالحرية
1526,-1,@sa_vadorr إذا عندك مشكلة مع أخوك فهذة مشكلتك في حال صدقك ... أما قطر هى الحرية بذاتها الحمدلله نعيش بسلام فيها
1527,0,@sa_vadorr ممكن تردين خاص؟
1528,-1,@sa_vadorr بنت القحطاني حسبي الله عليج
1529,-1,"@sa_vadorr من فضل الله ان تتنظف وتتطهر المجتمعات العربيه الأسلاميه من هذه العينات
لو بقيت هذه الأشكال في المجتمع ربما تخرب غيرها"
1530,-1,@sa_vadorr لا تتكلمين الا عن نفسج  فكلهم  في ترف وراحه عن الكذب والبحث عن الشهرة
1531,-1,@sa_vadorr محد ماعز الا أنتي لانك تتكلمين مثل الماعز اللي ضاعت
1532,0,@sa_vadorr ماما الحجاب فرض من رب العالمين لبيتي وإلا لا عقابك عند الله والناس قالوا وإلا رفضوا بكره وقوفك أمام الله يوم القيامة حسابك
1533,-1,@sa_vadorr ليست حرية بل مطلب للفساد وأنتي تدرين
1534,-1,@sa_vadorr بسم الله عليهم من شرك اذهبي لحرية الدمار والخراب والفساد غداً تندمين على هذا اليوم
1535,-1,@sa_vadorr عزائي الوحد لوالديك.. الله يصبرهم على ماابتلاهم به..
1536,-1,@sa_vadorr طلعتي بنية واني كل ضني الصورة لولد مستخنث و كل ما اشوف الصورة اكول حرامات هالجمال يصير الولد بس الحمد لله طلعتي بنية
1537,1,@sa_vadorr ما عليج شر  انشالله
1538,-1,@sa_vadorr ملعونه ذي ملعونه صدقوني صدقوووني
1539,1,@sa_vadorr what I can see is a beautiful face and a beautiful soul 💚much love to u my dear الله يحفظك
1540,-1,@sa_vadorr تروح السكرة و تجي الفكرة ،، يحسبون اللجوء عبارة عن ناس تصرف عليك و ناس تعالجك و ناس تسكنك و تطبطب عليك ، كلها كم شهر و تبدين تعيشي نفسك بنفسك، و إذا مالقيتي الي يعيشك ،دبري نفسك ،تشتغلي حفارة قبور ، او عاملة نظافة ، إذا بتفكر تهاجر و مامعك شهادة قوية ،كطبيب فأنت أهلكت نفسك وحتندم
1541,-1,@sa_vadorr طريقه كلامك تدل على انك مازلت مراهقة من سوف تمرين بأمور صعبه في حياتك تجبرك على رجوعك إلى اهلك وبلدك
1542,1,@sa_vadorr اتمنى تكونين بخير ♡
1543,-1,@sa_vadorr والله انج مسويه زحمه والشارع فاضي ومحد درى عنج. وايد عايشه الدور انج مهمه يا جيفارا.
1544,-1,"@sa_vadorr مستحيل مايكون فيه سبب للعنف على قولتج
فيه عادات وتقاليد ولو ماكنتي عاقّه ماتمردتي وطلعتي من شور اللي تسوين كل حاجه في حياتهم وكانوا يوماً ماء سترك وغطاك 
ابشرك ستندمين يوماً عندما تجدين نفسك وحيده في عالم مليئ بالوحوش وستحنين لوجودهم في حياتك لأنه الشعور بالأمان في ظل أب أو أخ"
1545,0,@sa_vadorr انتي مسلوبه حقوقك أبشري فيها تعالي واحطك بدال موزة😍
1546,0,@sa_vadorr https://t.co/pooopOelWJ
1547,0,"@sa_vadorr مسئلة الهرب والعيش في الخارج
مسئلة ليست بسيطة أبداً
هذا نزع روح من بين أنفس ولحمة عقائدية
و نفسياً بتتعبين كثير
لأن الله خلق وفرق
الي يمشي على تعاليم الله نجا
حتى لو فيها بعض الألتزامت التي قد لا تروق للبعض
لكن فيها النجاة للجميع 
مجتمعاً وأفراد
الله يهديج يا أختي ويصلحك"
1548,0,@sa_vadorr @wafa_alkhalifi للاسف اختنا اسلوبك تصادمي، اري ايضا ان مفهومك عن الحريات و الحقوق غير متسع، قد تحتاجي الي ان تتوسعي في مجال قراءاتك و دراساتك في هذا المجال ان كنت تبغي ان تضيفي و تساهمي في تطور مجتمعك. التطور و يتطلب ثبات و عمق الجذور ثم علو في السماء.
1549,-1,"@sa_vadorr البنات ولله الحمد في خير وامن وأمان في دوحه الجميع
ارمي بلاويج برا بلادنا
تراهم كلهم على الدين وفي حمايه والديهم واخوانهم  وازواجهم والبلد 🇶🇦💪🏼"
1550,0,@sa_vadorr لا أعتقد أنه يوجد قمع للنساء في قطر مع وجود سمو الشيخة موزا المسند التي تسعى دائما لتمكين النساء القطريات ومنحهن حقوقهن.
1551,-1,@sa_vadorr هناك مثل يقول من خرج من داره قل مقداره بمعنى ان لااحد سيكون احن عليك من أسرتك ووطنك وماتفعلينه الان ستندمين عليه يوما ما وحينها لاينفع الندم فالطريق الذى تسلكينه نهايته معروفة ...
1552,-1,"@sa_vadorr حاطة صورتها بفل ميكاب واحلى تسريحة حتى تلفت انتباه (كح الخرفان كح) لقضيتها الوهمية... عدد اللايكات يبين أنها نجحت في هذا الشي.. 🤐🤦🏽‍♀️
حقوق وحقوق الخ ياخي قولي انج تبين تتفصخين على راحتك من دون إزعاج دين أو عادات.. 
اكاد أقسم انك لست ""معنفة* كما تدعين!"
1553,0,@sa_vadorr ليه القحاطين حواجبهم دائرية ؟
1554,-1,@sa_vadorr شردتي في لعنه. تدخلين تويتر تنشرين سمومك وكذبك على خلق الله ماله داعي. انتي وراك هدف وسخ  وحد دازك علشان تسوين هالشي اللي يسود الوجه.
1555,-1,@sa_vadorr انتي فعلا مسكينه.  انتي في خضم معركة انتي فيها الخاسر الأكبر. انتي لن ترقي طعم الراحه والاستقرار العاطفي. اسألي اي شخص محروم من العائله والاهل وتعرفين انتي ليش مسكينه  ستخور قواك وستنهزم عواطفك ولن تجدي من يحبك لأجلك  الله يرحم حالك يامريضة الحريه العمياء
1556,1,@sa_vadorr حاجه تحزن ان لا تحترم السيده في القرن ٢٠ ربنا معاك و قلبي معك
1557,0,@sa_vadorr @Maarriposita من؟
1558,0,"@sa_vadorr قال الله تعالى: (الرجال قوامون على النساء)
فالقوامة هي القيام بشاوون الأنثى و الحفاظ عليها و الذود عن عرضها و قيمتها الإنسانية لضعفها. و الحياء من الصفات المحببة شرعاً للأنثى كما في قصة موسى ع س( فجاءتهما تمشي على استحياء...). فإن لم تستحي فأفعل ما شئت. و قحطان حرام ما يخلونتس"
1559,1,"@sa_vadorr حرام هالوجه البريء يكون برا بلاده 
الله يحفظج وين م كنتي 🤲❤️"
1560,0,@sa_vadorr قمر ماشاء الله عليج
1561,1,@sa_vadorr فحفظ الله
1562,0,@sa_vadorr الأجداد عاشوا حرية لم يعشها احد من احفادهم
1563,0,"@sa_vadorr يمكن يكون سبب هروبج هو تعامل الأسرة والعنف 
لكن عندي سؤال
وين محلقه شعرج
اكيد في حلاق الوافدين شارع ال شافي عند شمسوو 👀
خوش قصه 👌"
1564,1,"@sa_vadorr جميلة وقوية وكم ارهبت المرأة القوية المجتمعات الذكورية 
رافقت السلامة يا عائشة"
1565,0,@sa_vadorr نسال الله لك الهداية
1566,0,@sa_vadorr @uae_feminist حياكم عندي
1567,-1,@sa_vadorr لو صج خايفه على عمرج ماحطيتي صورتج مبين الرعب صراحه صدقناج 👻
1568,0,@sa_vadorr @riizx__ الله يسترك دنيا و اخره،،،،،، حافظي على دينك وعلى عرضك و الله يوفقك
1569,0,@sa_vadorr @Hamad61513816 مالش داعي اذا انتي صدق مظلومه
1570,1,@sa_vadorr ثوري فثوره المرأة حياة❤
1571,0,@sa_vadorr كتاب الله تعالى اقريه بتمعن 👌🏻
1572,-1,@sa_vadorr تستاهلين زياده يقلبي لانج سطحيه
1573,-1,@sa_vadorr اذهبي بلا رجعه ، ولكن تاكدي وتذكري انك ستندمين اشد الندم وإسالي من سبقك في هذا المنحدر .
1574,1,@sa_vadorr قبل لا تهاجمون البنت اسمعوا قصتها ، ع طول حكمتوا من شعرها و من وجهها انها تكذب ، و يا ذكور انتوا سبب ٩٩،٩٩٪ من المشاكل اللي موجوده بالأرض، ممكن تسكتون وتفكونها من شركم و من فلسفتكم
1575,0,@sa_vadorr مستحيل بلاد المولوتوف تيب وحده حلوه شراتج
1576,0,@sa_vadorr وقال عليه الصلاة والسلام في الحديث الصحيح: ليكونن من أمتي أقوام يستحلون الحر والحرير والخمر والمعازف
1577,1,@sa_vadorr حببتي انزلي مصر ومحدش هيقدر يوصلك لو كان مين مصر بتعرف تحمي م يلجاء لها ويطلب الحمايه🤚
1578,-1,@sa_vadorr مالت عليج
1579,-1,@sa_vadorr حسبي الله ونعم الوكيل على لي يعززون لج
1580,-1,"@sa_vadorr @wafa_alkhalifi نظامها هالمراهقه ..

مهما كنت مؤدبا في حديثك معها واسلوبك متحضر  و لكن لم تؤيد فكرتها .. ف انا لي الحق في سبك وشتمك ..

تفله بحجم السماء على مستنقع القاذورات الذي تنتمين له ي سافله .."
1581,0,@sa_vadorr قد آن لأبي حنيفة أن يمد رجليه
1582,0,"@sa_vadorr الليله السهره في اشتار على حسابي 
🍻اول الغيث قطره يارخيصه"
1583,-1,@sa_vadorr بالغتي! 🙂
1584,-1,@sa_vadorr هذا حساب وهمي لتحريض بنات المسلمين على الهروب  ولتدمير المجتمعات الخليجيه والذين هربو من بنات المسلمين للغرب استقر بهم الحال في شوارع أوروبا وأمريكا هوم لس بدون ماوى وبعضهم ادمن المخدرات وبعضهم اجبرو على البغاء مقابل لقمة العيش وتندمو اشد الندم
1585,-1,@sa_vadorr التغريدة كُتبت في اول اللجوء ، وها هي تكتب التغريدة بنفس الصيغة بعد زيادة المتابعين .. لزيادة التفاعُل، اما ان بريطانيا دولة رجعية تُسلّم ساكنيها، او انك تبحثين عن اثارة قضية عامه تتصدرين مشهدها، لاجئين سياسيين لم تسلمهم بريطانيا، حتى تسمح لاحد بالبحث عن من يسكن هناك ! شوية منطق
1586,-1,@sa_vadorr صج والله تلاحقي على عمرچ هيا اهربي و استنشقي الحرية يا محور الكون اهربي بكل قواك ولا تنسي حلق شانيل ضعيه في حقيبتك المخملية الجميلة
1587,-1,@sa_vadorr اللهم عافنا مما ابتليت به كثير من الناس واصلح ذرياتنا واكفنا شر كل ذي شر
1588,0,"RT @sa_vadorr: ان محاولات حكومتنا الحبيبة و ""اسرتي"" لم تتوقف، حتى بعد الهجرة ما زالوا يطاردوني، ويحومون حول عنوان سكني، من المخجل ان تطارد…"
1589,-1,"@sa_vadorr يا عايشة كنت عايشه بامان في بلدك 
حياة الأميرات سائق يوصلك للجامعه 
مرفهه معززه 
انكرت كل النعم اللي كنت مغموره فيها وحبيتي حياة المطاردة وركوب الباصات والترام ومزاحمة عامة الناس من فقراء وبسطاء بريطانيا 
وعلى فكره لا فيه احد يطاردك ولا يلاحقك الناس ما يدرون عنك بس يدورون الفضايح"
1590,0,@sa_vadorr لما اخترتي لنفسك اسم سلفادور؟ وهل تعرفين نهاية سلفادور ! واجهي مخاوفك افضل من هروب نهايته مظلمة .
1591,-1,@sa_vadorr لا بارك الله فيك يا ولد موزة حتى الحريم مخلنهن شرات الغنم يمشون بالعصا و بدون حقوق. متى بتستوي ريال يا الرغيد.
1592,-1,@sa_vadorr انت عار ، خسرتي الحياء ، الحشمه والعفه ، الله يصلحج .
1593,0,@sa_vadorr قحطان ربعي عدو العدد
1594,0,@sa_vadorr تحملي ياسعاد حسني
1595,0,@sa_vadorr ما يشرد من قطر الا قليل عقل ومفلوج  زين فكري في اللي ربوك ويش حالهم ليه تخلين بلد الاسلام وتروحين بلد الشرك شارده شارده روحي ابو ظبى  بلد التسامح ونفس العقليه انتي وياهم 😀 ممكن تحجبين  مسلمه انتي والله ان تحسفين  خذيها مني🇶🇦🇶🇦🇶🇦
1596,0,@sa_vadorr تخسين انج قطريه !
1597,-1,"@sa_vadorr انا نفسي انحاش إلى موزنبيق من هالقوانين الي كلها لصالح الحريم.

والله الحريم عايشين بنعمة في هالبلاد وستر  وخير ورعاية من الدولة ورفس النعمة هذي عواقبها وخيمه خافوا الله .... شوفوا معاناة الشعوب واحمدوا ربكم."
1598,-1,@sa_vadorr اول خطوات الضياع الهرب من الوطن والام والاب والاخت والاخ
1599,1,@sa_vadorr حقيقة ومن سنوات نعيشها واللي ينكرها كذاب وجبان
1600,1,@sa_vadorr ربي يسرلك و يوفقك #حرية_المرأة
1601,0,"@sa_vadorr @MohAlajmi1 تحملي ترى ال FBI بعد يبون يوصلون لج .. 
مشكله الي ماخذ بنفسه مقلب وهو صفر على الشمال .. 

محد دراء عنج  .."
1602,0,"@sa_vadorr مسموح لنا نحط سيناريو ثاني؟
.
يعني مثلا التيار الآخر ف الحكومةفشل نوعاما ف تمريرمناهج حقوق الانسان. والعمل؟
نخلق لجين نسخةقطرية ونسوي شويةاكشن وتغطيةاعلام أجنبي لقضيتهاوبالضغط يتحقق الهدف.
،
قصةمنى السليطي كانت أكبر من مجرد مشكلةشخصية ومع ذلك لم يلاحقها أحد.. بليز احترمي عقولنا
. https://t.co/J866mujMLK"
1603,0,@sa_vadorr قدامنا يتهاوشون وورانا يتفقون .. هالفيلم قديم 🙂 https://t.co/9TOwOKukZ7
1604,0,@sa_vadorr والله ونعم 😂
1605,1,@sa_vadorr Yes... or write abook  its much impactful tool at the time.
1606,0,@sa_vadorr انتي في بلد حر وسهوله الوصول للمعلومات بشكل سريع واي باحث يستطيع الوصول لك بسهوله ناهيك عن وضع صوره لمكان واضح انه فندق فخم سهل معرفته و صورتك الشخصيه،لا يحتاج الامر لمحقق لتعقبك،هذا خيارك وفعلك
1607,0,@sa_vadorr 💗
1608,-1,@sa_vadorr وضعج جبتيه لنفسج اي حرية تتكلمين عنها وانتي مطارده وعايشه الخوف ! تهدد المرأه وتلاحق لما تسوي شي هي مب قده 🙂 الاشتمئزاز في مثل وضعج وجريج للحرية ماله اي معنى دامج تركتي هالبلد مو من حقج تتكلمين عن اي اجراء قانوني راح يتخذ ضدج .. الي مب قد الشي لايسويه ..
1609,1,@sa_vadorr نسأل الله لكي السلامه
1610,0,@sa_vadorr ترى الدنيا يومين والآخرة هي دار القرار  ......
1611,1,@sa_vadorr الله يحفظك .. هو خيارك وقرارك ولا يستطيع بإذن الله أحد منعك من حريتك .. الله يحفظك يارب ❤💓❤
1612,0,@sa_vadorr ما فيك شي من الانوثه اللي تتحدثي عنه
1613,-1,@sa_vadorr حاله شاذه تعاني من مرض النقص ...
1614,1,@sa_vadorr غيري مكانك روحي مكان مايعرفك احد  فيه كثير مدن صغيرة وهادئة ومو غالية تعتبر طبعا اكيد السكن هيكون غالي لانك هتاخدى برايفت
1615,-1,@sa_vadorr وليش يا عائشه الحين طلعتي شكله محصله تشيك قوي من بن سلمان لو كنتي لابسه حجاب كنت اصدقج بس بدون حجاب عرفنا اصلج 👌👉
1616,1,"@sa_vadorr يالله ماهم راضين يخلو المرأة بحالها وراها فين ماراحو اعوذ بالله منهم 
ايش ذاا جحيم مو حياة https://t.co/EXYZrDwUs3"
1617,1,@sa_vadorr الله يحفظك موفقه إن شاء الله
1618,0,@sa_vadorr الوكاد ان هالصوره تروع 💔
1619,0,"@sa_vadorr الله يستر على بنات المسلمين في مشارق الارض ومغاربها ويهديك ويصبر اهلك على فقدك 
من تصيري ام بتحسي بالحرجه اللي سببتيها لهم"
1620,1,"@sa_vadorr عليك توثيق أي شيء يدعو للريبة و الشك و إرساله أول بأول لشخص تثقين به. 

نتمنى لك السلامة و الأمان🌹
كوني بخير🙏"
1621,0,"@sa_vadorr @wafa_alkhalifi لا نعرف ظروفك المعيشية مع عائلتك..ولا نوع أو مستوى التعنيف الذي قد تكونين تعرضت له ولا ننكر أن ولي الأمر في بعض العائلات غير مؤهل للولاية ولا يستحقها..لذا وجدت جهات رسمية اجتماعية تقوم بالتحقيق في هذه الحالات وإن كنا نأمل منها دور أكبر
لكن الانتقال الكبير لخارج الوطن ليس الحل"
1622,1,@sa_vadorr اتمنى لج الأمان والحريه❤️
1623,-1,@sa_vadorr الله يعين اهل قطر على الي مثلك
1624,0,@sa_vadorr حرام انتي تتعنفين وعزمي يحك كرشته بالدوحة
1625,0,@sa_vadorr بصراحه انا المعنف مو انتي كل هذا الجمال وتتكلمي عن التعنيف
1626,-1,@sa_vadorr على اساس الناس ماعندهم سالفة غيرج، قبل ماتحطين صورتج وهم يلاحقونج ليتج فكرتي قبل ماتسوين هالشي شبينفعج الشو اللي سويتيه
1627,0,@sa_vadorr من يملك المال يملك الشريعة
1628,0,@sa_vadorr الدنيا مب سهله مثل ماتتوقعين
1629,0,@sa_vadorr ليه اغلب النسويات بحلقوا شعرهم؟ 🙄 الموضوع عندو دلالات نفسية بلا شك
1630,0,"@sa_vadorr عزيزتي الشابة "" الجاذبية عيونج!!!!!!
خل نيوتن يأكل تبن 🤐
Too much love"
1631,-1,@sa_vadorr حسبي الله عليس الله يكون في عون اهلس سود الله وجهس .. انتي منتي بقطريه كذبتي والقصه ملفقه على بنات قطر
1632,1,@sa_vadorr Incredibly brave
1633,1,@sa_vadorr بعض الرجال منافقين وانانيين، هم يسوقون ويروحون وايون ويضبطون وكل شي على كيفهم ومب كفو حد يقولهم شي لانهم يبون حريتهم، لكن اذا المراه ارادت نفس الشي شافوها على انها قذرة... نفاق وتناقض
1634,0,@sa_vadorr @i8lllllp ترا عادي عند الغرب اذا البنت تحررت تتفصخ و تمارس الجنس مع من هب و دب و يمكن تاخذه شغله لها، قولي تبين تطبقين حرية الغرب عندنا، و لا صلاة ولا صوم ولا دين، انا اصلاً ليش ارد  عليج؟؟؟  ما عندي سالفه😅
1635,-1,@sa_vadorr وتبين الله يوفقج  لا والله وبالله  وان شاء الله
1636,0,@sa_vadorr افتقدي  لمه الأهل و الوطن افتقدي دعاء الوالدين وصله الرحم  راجعي نفسك
1637,0,@sa_vadorr دوله قطر 🇶🇦للكرام  لأهلها الشرفاء المحافظين
1638,0,@sa_vadorr @matar3ali
1639,1,@sa_vadorr ونصيحة اخيرة لاتلتفتين لأي شخص يحاول ان يكسرك سوا ف تويتر او غيرة
1640,0,@sa_vadorr انتي الله يهداج مايحتاج تسافرين وتتبهدلين  بنجيبلك  كل السفارات لين عندج واختارت اي دوله تبين تروحيلها  ... اخ لولا المقاطعة بس
1641,0,@sa_vadorr ولاكن الهروب من الواقع يعتبر ضعف وانكسار قوة المراة ف ضعفها وانتصارها امام كل من يحاول ان يكسرها اهنيك ع قوتك ومادامك اتخذتي القرار كوني صلبه لاتنكسرين ولا تخافين والله بياخذ حقك باذ الله
1642,1,@sa_vadorr المشكلة ان مازال الناس في مجتمعنا ينظرون للامور من الخارج فقط، بنت شردت من امها فهي غلطانه، مايفكرون ان ممكن امها فيها عقد نفسية وفيها مشاكل نفسية خطيرة،،، قد تحرم اعيالها قد تقتلهم وقد وقد وقد ... مازال عندنا تخلف من هالنواحي
1643,1,@sa_vadorr الله يحفظج ويحميج من كل سوء 💕
1644,1,@sa_vadorr عزيزتي كثيرمن النساء يتعرضون للقمع والتحرش وكم من امراة قتلت بسبب عصبية الرجل وكم من امراة تعيش الظروف القاسية التي جلبنا عليها من حق الرجل ان يفعل مايشاء وعذرهم عيبه ع كتفة وكان خالقه يختلف عن خالق المراة وضع القوانين والاحكام بناء ع هواة وماورثه من ابيه ونسااو تناسى ان هناك رب
1645,0,@sa_vadorr دلوعه ماما وبابا، ،،،!!!!
1646,-1,@sa_vadorr مصدقه نفسك بزياده محد درى عنك ولا انتي ذبحتك حلال حتى لو كنتي بآخر الدنيا ترا كلها كم باوند وبالمنشار نفس سالفة الداشر 🙈
1647,1,@sa_vadorr لك الحريه الامنه ي رب
1648,-1,@sa_vadorr هذي أكبر غلطه سويتيها في حياتك راح تندمين عليها طول عمرك! أحد يهد بلاده و أهله شلون طاوعك قلبك تتركين أمك ، اللي قصوا عليك وفروا رأسك ماراح ينفعونك أنتي غلطانه
1649,1,@sa_vadorr حافظج ربي من كل شر :(
1650,0,@sa_vadorr @lovhum كثير لاجئات طلعوا بهويتهم ماحد طاردهم ' قطر بلد الرعب
1651,0,@sa_vadorr وجه القرد
1652,0,@sa_vadorr هذا ليس منك إنما من الأجندة التي فُرضت عليك وجعلتك اداة لهم للقيام بهذه الأفعال والأقوال ، مسكينة انتي تحتاجين لمن يخلصك من هذه الأجندات الأجنبية التي استغلتك واستغلت الكثيرات للسير في هذا الطريق
1653,0,@sa_vadorr بس ابي اعرف مسكرة الرموش من وين ؟من احدى مولات قطر قبل ما تغادرين البلاد ؟.
1654,1,@sa_vadorr ربي يحميك ويبعدهم عنك
1655,0,@sa_vadorr @Bassam_13 بسام ععايد التغريده ليه عشانها قطريه ؟؟ شوف القطريات منحاشين من ظلم حكومتهم ولا ايش بالضبط ؟
1656,-1,@sa_vadorr خلها تولي لا تسمعون كلامها الحمد الله أمورنا طيبة و عايشين احسن من غيرنا مليون مرة الشيطان قص عليها بعدين بتعرف لين خلص فلوسها و ما عندها تدفع حق الضرايب الحمدالله احنا بخير
1657,1,@sa_vadorr الله يحفظك ويكتبلك الحياة اللي تتمنين تعيشينها انتي قويه وبتنتصرين بالنهايه ♥️
1658,-1,@sa_vadorr الحمدلله افتكينا منك لا ترجعين اقعدي عندك
1659,-1,@sa_vadorr لاترجعين قطر مب محتاجتج اصلا
1660,-1,@sa_vadorr محسستني ان قطر بتنتهي بدونها 🤣 بالعكس وفرتي على الدولة بدال ماتصرف على اشكالج الوصخه تصرف على ناس ترفع اسم قطر في الاشياء الي تبيض الويه وترفع الراس اما انتي في الطقاق باللي مايحفظج انقلعي
1661,-1,@sa_vadorr هذي بلد الحريه الي اخترتيها خل تنفعك صدقيني حتى لو وصلتي للحرية الي ادورينها مراح تتمتعين فيها تعرفين ليش لانه تركتي وراك ام مكسوره ودمعتها على خدها وانتي عارفه ايش عقوق الوالدين يا مثقفه تمتعي في هروبك بس بيجيك يوم بتقولين وين امي وقتها لاحضن ام يضمك ولاحضن وطن يعزك 💔
1662,1,@sa_vadorr #ندعم_نساء_قطر_ضد_التعنيف
1663,-1,@sa_vadorr ي محور الكون انتي😂😂 وربي محد درا عنج شتبي فيج السفاره يمه فاضين حق سخافتج هم !
1664,0,@sa_vadorr عندي مايشبه اليقين  ان وراك احد ومن بلدك لهدف معين ومن حكومتك بعد انتي مو لحالك معك اشخاص من مختلف الجنسيات وبعضهم مشهور بالمطالبة بالحريات الخ من ضمن لعبة جديدة 😁مجرد تحليل وشكرا
1665,-1,@sa_vadorr بدون افلام قولي ابي اصيع واسربت ولا ليش بدون حجاب🖕🏿
1666,0,@sa_vadorr افا يالسمية
1667,-1,@sa_vadorr @jawaher_alseif فعلا كل اللي يدعين انهم معنفات هم فقط سايرين على نهج واحد وكانهم خريجين مدرسه واحده خلع للحجاب قص للشعر لبس الهيلق اللي برى وانا بمثل المعنفات انتي اول اعرفي تمثلين نفسك الله يصلحك توك بزر لا تملكين من الامر شي والله يصبر اهلك
